address,href,parcel,price,rooms,sqm,zip,lon,lat
Weteringschans 219 II 1017 XG Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40759450-weteringschans-219-ii/?navigateSource=resultlist,68,499,3,68,1017,4.8944161,52.3595696
Reizigersweg 45 1033 WD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40636978-reizigersweg-45/?navigateSource=resultlist,68,225,3,68,1033,4.883925899999999,52.4196097
Beethovenstraat 109 1 1077 HZ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40620973-beethovenstraat-109-1/?navigateSource=resultlist,122,850,5,122,1077,4.8769922,52.3451619
Derkinderenstraat 180 1061 VX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40620756-derkinderenstraat-180/?navigateSource=resultlist,101,399.5,4,101,1061,4.8405875,52.3676799
Gillis van Ledenberchstraat 118 C 1052 VL Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40629458-gillis-van-ledenberchstraat-118-c/?navigateSource=resultlist,90,625,3,90,1052,4.8707215,52.37580089999999
Vaartstraat 16 -III 1075 RN Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40628211-vaartstraat-16-iii/?navigateSource=resultlist,94,615,3,94,1075,4.8559183,52.3507404
Cornelis Anthoniszstraat 33 III 1071 VP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40627644-cornelis-anthoniszstraat-33-iii/?navigateSource=resultlist,122,780,4,122,1071,4.884282400000001,52.3537214
Edisonstraat 32 I 1098 TC Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40627544-edisonstraat-32-i/?navigateSource=resultlist,71,295,4,71,1098,4.945261200000001,52.3511168
Tweede Atjehstraat 39 A 1094 LC Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40627423-tweede-atjehstraat-39-a/?navigateSource=resultlist,57,350,2,57,1094,4.9338286,52.3622227
Nicolaas Anslijnstraat 63 1068 WP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86080220-nicolaas-anslijnstraat-63/?navigateSource=resultlist,82,245,4,82,1068,4.8080012,52.357688
Eerste Jan van der Heijdenstraat 104 HS 1072 VA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40613010-eerste-jan-van-der-heijdenstraat-104-hs/?navigateSource=resultlist,140,895,4,140,1072,4.8917844,52.3534458
Admiraal De Ruijterweg 140 1 1056 GV Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86077340-admiraal-de-ruijterweg-140-1/?navigateSource=resultlist,78,430,4,78,1056,4.8588561,52.3737594
Anjeliersstraat 119 hs 1015 NE Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40613766-anjeliersstraat-119-hs/?navigateSource=resultlist,67,375,3,67,1015,4.8826262,52.3775509
Blauwvoetstraat 16 hs 1061 BV Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40612988-blauwvoetstraat-16-hs/?navigateSource=resultlist,75,350,5,75,1061,4.8394598,52.37668499999999
Carolina MacGillavrylaan 29 + PP 1098 XA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40618472-carolina-macgillavrylaan-29-pp/?navigateSource=resultlist,115,569,4,115,1098,4.9436744,52.3577851
's-Gravesandestraat 8 1091 AA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40603046-s-gravesandestraat-8/?navigateSource=resultlist,75,395,5,75,1091,4.9151517,52.3612955
Carolina MacGillavrylaan 526 + PP 1098 XB Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40602030-carolina-macgillavrylaan-526-pp/?navigateSource=resultlist,126,569,3,126,1098,4.946409,52.357146
Van Ostadestraat 390 hs + I 1074 XB Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40601777-van-ostadestraat-390-hs-i/?navigateSource=resultlist,86,675,4,86,1074,4.903411999999999,52.3541977
Weesperzijde 29 -4 1091 EC Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40609525-weesperzijde-29-4/?navigateSource=resultlist,95,685,4,95,1091,4.9069733,52.3571389
Robert Scottstraat 8 huis 1056 AX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40608675-robert-scottstraat-8-huis/?navigateSource=resultlist,60,275,2,60,1056,4.846591399999999,52.3727052
Lanseloetstraat 2 hs-I 1055 BD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40607739-lanseloetstraat-2-hs-i/?navigateSource=resultlist,87,500,5,87,1055,4.8503601,52.3764024
Sportstraat 37 3 1076 TR Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40605263-sportstraat-37-3/?navigateSource=resultlist,53,375,2,53,1076,4.8593774,52.3465493
IJburglaan 1453 1087 KH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40605442-ijburglaan-1453/?navigateSource=resultlist,108,375,4,108,1087,5.0004823,52.3527722
Jan van Duivenvoordestraat 51 + PP 1067 MT Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40694889-jan-van-duivenvoordestraat-51-pp/?navigateSource=resultlist,92,275,3,92,1067,4.8025734,52.3785758
Tilanusstraat 59 hs 1091 BE Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40692863-tilanusstraat-59-hs/?navigateSource=resultlist,70,465,4,70,1091,4.9127126,52.3588281
Haarlemmermeerstraat 146 III 1058 KJ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40691524-haarlemmermeerstraat-146-iii/?navigateSource=resultlist,123,695,5,123,1058,4.8501197,52.3525928
Fritz Conijnstraat 8 hs 1063 CC Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40690041-fritz-conijnstraat-8-hs/?navigateSource=resultlist,101,275,5,101,1063,4.8371493,52.3841791
Ten Katestraat 37 4 1053 BX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86050549-ten-katestraat-37-4/?navigateSource=resultlist,92,489,4,92,1053,4.8669324,52.3670572
KNSM-laan 589 1019 LD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40695452-knsm-laan-589/?navigateSource=resultlist,106,475,2,106,1019,4.9430456,52.3774514
Minervaplein 32 huis 1077 TT Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40683957-minervaplein-32-huis/?navigateSource=resultlist,110,1e3,4,110,1077,4.8712873,52.3461915
Beysterveld 159 1083 KC Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40682135-beysterveld-159/?navigateSource=resultlist,149,670,4,149,1083,4.8881467,52.3280788
Koninginneweg 134 IV 1075 EC Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40682063-koninginneweg-134-iv/?navigateSource=resultlist,79,595,2,79,1075,4.8624962,52.35326689999999
Egidiusstraat 26 III 1055 GV Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40689777-egidiusstraat-26-iii/?navigateSource=resultlist,72,375,3,72,1055,4.852233099999999,52.3786706
Tussen Meer 202 1069 DW Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40688287-tussen-meer-202/?navigateSource=resultlist,83,225,4,83,1069,4.7926503,52.356974
Spaarndammerdijk 298 1013 ZX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86041572-spaarndammerdijk-298/?navigateSource=resultlist,94,495,4,94,1013,4.8711261,52.39277149999999
Keizersgracht 674 C 1017 ET Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40686849-keizersgracht-674-c/?navigateSource=resultlist,157,1770,4,157,1017,4.8935343,52.3633693
Amstelbeststraat 2 P 1096 GD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40672940-amstelbeststraat-2-p/?navigateSource=resultlist,146,1140,4,146,1096,4.918461,52.3408938
Van Nijenrodeweg 35 1083 EB Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40678681-van-nijenrodeweg-35/?navigateSource=resultlist,89,375,3,89,1083,4.8846313,52.3276055
Kerkstraat 401 -B 1017 HX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40677083-kerkstraat-401-b/?navigateSource=resultlist,104,700,4,104,1017,4.8994941,52.3631779
Funenpark 513 1018 AK Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40676328-funenpark-513/?navigateSource=resultlist,86,485,3,86,1018,4.9313064,52.3678082
Jasonstraat 19 III 1076 KW Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86030310-jasonstraat-19-iii/?navigateSource=resultlist,71,525,2,71,1076,4.860153,52.344568
Ruysdaelstraat 28 III 1071 XD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40661149-ruysdaelstraat-28-iii/?navigateSource=resultlist,145,925,5,145,1071,4.8840207,52.35423549999999
Valeriusstraat 181 /hs 1075 EW Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40660239-valeriusstraat-181-hs/?navigateSource=resultlist,133,1249.5,7,133,1075,4.861003,52.3520035
Zacharias Jansestraat 56 BV 1097 CN Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40659314-zacharias-jansestraat-56-bv/?navigateSource=resultlist,174,1e3,6,174,1097,4.9275695,52.3528235
Vogelenzangstraat 45 II 1058 SP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40657877-vogelenzangstraat-45-ii/?navigateSource=resultlist,74,439,3,74,1058,4.8466561,52.3542077
Sophialaan 55 D 1075 BP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40543086-sophialaan-55-d/?navigateSource=resultlist,101,825,3,101,1075,4.8567295,52.3522001
Barbusselaan 158 1102 TZ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40522522-barbusselaan-158/?navigateSource=resultlist,72,210,3,72,1102,4.944027,52.3203741
Admiralengracht 40 bv 1057 EZ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40526490-admiralengracht-40-bv/?navigateSource=resultlist,143,895,5,143,1057,4.8583003,52.3662688
Herengracht 314 1 A 1016 CD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40599942-herengracht-314-1-a/?navigateSource=resultlist,140,900,4,140,1016,4.8863695,52.369932
Polsbroekstraat 34 1106 BB Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40585474-polsbroekstraat-34/?navigateSource=resultlist,101,225,4,101,1106,4.9785075,52.2998443
Vrolikstraat 311 A 1091 VE Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40550198-vrolikstraat-311-a/?navigateSource=resultlist,55,350,2,55,1091,4.9179464,52.3562755
Hercules Seghersstraat 35 1072 LZ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40421021-hercules-seghersstraat-35/?navigateSource=resultlist,68,375,3,68,1072,4.8886486,52.3539387
Tielstraat 46 1107 RA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86176438-tielstraat-46/?navigateSource=resultlist,61,165,2,61,1107,4.968979099999999,52.2919646
Heer Halewijnstraat 11 hs 1055 SP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86046402-heer-halewijnstraat-11-hs/?navigateSource=resultlist,56,285,3,56,1055,4.8546814,52.3774716
Rustenburgerstraat 317 2 1073 GG Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86032751-rustenburgerstraat-317-2/?navigateSource=resultlist,60,389,2,60,1073,4.8955094,52.3518852
Lambertus Zijlplein 50 1067 JS Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40713991-lambertus-zijlplein-50/?navigateSource=resultlist,84,275,3,84,1067,4.8023175,52.3779364
Wilhelminastraat 172 hs 1054 WS Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40750862-wilhelminastraat-172-hs/?navigateSource=resultlist,110,799,4,110,1054,4.8597972,52.3608331
Admiraal De Ruijterweg 475 3 1055 MH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40759249-admiraal-de-ruijterweg-475-3/?navigateSource=resultlist,111,549,4,111,1055,4.8486175,52.3835973
Lepelstraat 2 A H 1018 XL Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40759203-lepelstraat-2-a-h/?navigateSource=resultlist,50,350,2,50,1018,4.9123411,52.3622745
Ferguutstraat 10 3 1055 SW Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86112381-ferguutstraat-10-3/?navigateSource=resultlist,97,495,5,97,1055,4.8550013,52.3774478
James Cookstraat 50 -I 1056 SC Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40647866-james-cookstraat-50-i/?navigateSource=resultlist,50,275,3,50,1056,4.8520671,52.37253
Schalk Burgerstraat 80 1091 LM Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40636091-schalk-burgerstraat-80/?navigateSource=resultlist,81,350,4,81,1091,4.920801,52.3528014
Vondelstraat 11 B2 1054 GC Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40636765-vondelstraat-11-b2/?navigateSource=resultlist,87,540,3,87,1054,4.8788445,52.3625732
Frederik Hendrikstraat 26 II 1052 HV Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40621625-frederik-hendrikstraat-26-ii/?navigateSource=resultlist,74,425,3,74,1052,4.874401199999999,52.3776234
Roerstraat 75 hs 1078 LK Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40621565-roerstraat-75-hs/?navigateSource=resultlist,200,1480,7,200,1078,4.8980321,52.3442441
Boris Pasternakstraat 579 1102 TG Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86084332-boris-pasternakstraat-579/?navigateSource=resultlist,60,185,2,60,1102,4.944946799999999,52.3163779
Agatha Dekenstraat 48 2 1053 AR Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40627315-agatha-dekenstraat-48-2/?navigateSource=resultlist,75,385,3,75,1053,4.866986199999999,52.3685191
Max Planckstraat 15 huis 1098 TS Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40626276-max-planckstraat-15-huis/?navigateSource=resultlist,73,375,3,73,1098,4.945832999999999,52.3521492
Aurikelstraat 82 1032 AW Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40626996-aurikelstraat-82/?navigateSource=resultlist,60,250,3,60,1032,4.9173319,52.3967206
Oogststraat 8 -hs 1097 ZT Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40614428-oogststraat-8-hs/?navigateSource=resultlist,69,300,4,69,1097,4.944837,52.3390709
Anjeliersstraat 69 A 1015 ND Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40612561-anjeliersstraat-69-a/?navigateSource=resultlist,86,799,3,86,1015,4.8842232,52.3778903
Saffierstraat 102 1074 GZ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40610096-saffierstraat-102/?navigateSource=resultlist,53,325,3,53,1074,4.9066797,52.351335
Westerdok 550 1013 BH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40619078-westerdok-550/?navigateSource=resultlist,118,795,3,118,1013,4.8918811,52.3852026
Bilderdijkkade 5 H 1052 RS Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40619769-bilderdijkkade-5-h/?navigateSource=resultlist,70,475,3,70,1052,4.8684912,52.3709064
Groenhoven 128 1103 LA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86070532-groenhoven-128/?navigateSource=resultlist,54,155,2,54,1103,4.977177999999999,52.3245911
Levantplein 5 1019 MA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40601785-levantplein-5/?navigateSource=resultlist,223,1650,5,223,1019,4.9420826,52.3768187
Pieter Calandlaan 718 1060 TX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40694656-pieter-calandlaan-718/?navigateSource=resultlist,97,285,3,97,1060,4.786026,52.3500915
Leerdamhof 470 1108 CN Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86031136-leerdamhof-470/?navigateSource=resultlist,74,199,3,74,1108,4.9785134,52.3055785
Lutmastraat 89 Hs 1073 GR Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40662580-lutmastraat-89-hs/?navigateSource=resultlist,122,800,6,122,1073,4.8969561,52.3509049
Willem de Zwijgerlaan 109 1 1056 JJ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40661877-willem-de-zwijgerlaan-109-1/?navigateSource=resultlist,51,275,3,51,1056,4.8629129,52.373591
Boylestraat 1 1098 PC Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40660250-boylestraat-1/?navigateSource=resultlist,120,700,6,120,1098,4.9403514,52.3518713
Botterstraat 220 1034 BW Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40653460-botterstraat-220/?navigateSource=resultlist,76,225,3,76,1034,4.9120952,52.4068917
Amstel 165 huis 1018 ES Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40650948-amstel-165-huis/?navigateSource=resultlist,240,2200,8,240,1018,4.90454,52.361059
Derkinderenstraat 188 +PP 1061 VX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86011284-derkinderenstraat-188-pp/?navigateSource=resultlist,87,350,4,87,1061,4.8405597,52.3678056
Surinameplein 9 hs 1058 GL Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40546534-surinameplein-9-hs/?navigateSource=resultlist,145,900,4,145,1058,4.8533307,52.35776629999999
Omval 183 1096 AA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40533364-omval-183/?navigateSource=resultlist,108,535,3,108,1096,4.915581599999999,52.3444142
Herengracht 392 C V 1016 CJ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40537721-herengracht-392-c-v/?navigateSource=resultlist,79,775,2,79,1016,4.8861363,52.3676594
Wagenaarstraat 10 Hs 1093 CP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40522185-wagenaarstraat-10-hs/?navigateSource=resultlist,133,800,5,133,1093,4.9247253,52.3626145
Rapenburgerstraat 73 C3 1011 VK Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40587824-rapenburgerstraat-73-c3/?navigateSource=resultlist,62,485,2,62,1011,4.9084184,52.36916429999999
Rapenburgerstraat 73 E4 1011 VK Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40587801-rapenburgerstraat-73-e4/?navigateSource=resultlist,72,640,2,72,1011,4.9084184,52.36916429999999
Rapenburgerstraat 73 B5 1011 VK Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40587875-rapenburgerstraat-73-b5/?navigateSource=resultlist,55,415,2,55,1011,4.9084184,52.36916429999999
Rapenburgerstraat 73 B3 1011 VK Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40587861-rapenburgerstraat-73-b3/?navigateSource=resultlist,86,650,3,86,1011,4.9084184,52.36916429999999
Nieuwe Leliestraat 28 1 1015 SR Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86157158-nieuwe-leliestraat-28-1/?navigateSource=resultlist,52,349,3,52,1015,4.882956399999999,52.3758314
Van Hogendorpstraat 195 -197 1051 CA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40752539-van-hogendorpstraat-195-197/?navigateSource=resultlist,112,575,4,112,1051,4.8715157,52.3825765
Beethovenstraat 107 B 1077 HX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40637765-beethovenstraat-107-b/?navigateSource=resultlist,122,850,3,122,1077,4.87699,52.3453507
Stadionkade 37 II 1077 VP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40621480-stadionkade-37-ii/?navigateSource=resultlist,112,630,5,112,1077,4.869826,52.3444656
Sinjeur Semeynsstraat 64 5 1061 GL Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86079022-sinjeur-semeynsstraat-64-5/?navigateSource=resultlist,81,259,5,81,1061,4.8441933,52.3811018
Keizersgracht 53 -B 1015 CE Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40602237-keizersgracht-53-b/?navigateSource=resultlist,147,935,5,147,1015,4.889265,52.37847799999999
Doornburg 153 1081 JX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40600413-doornburg-153/?navigateSource=resultlist,138,750,3,138,1081,4.861042299999999,52.3229458
Willemsparkweg 172 2 1071 HT Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86060409-willemsparkweg-172-2/?navigateSource=resultlist,159,1300,9,159,1071,4.8701323,52.3559993
Admiralengracht 102 HS 1057 GD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40683113-admiralengracht-102-hs/?navigateSource=resultlist,114,665,4,114,1057,4.857963,52.3681736
Runstraat 26 B 1016 GK Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40685154-runstraat-26-b/?navigateSource=resultlist,100,875,5,100,1016,4.8832067,52.3689893
Eerste Constantijn Huygensstraat 30 B 1054 BR Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40673276-eerste-constantijn-huygensstraat-30-b/?navigateSource=resultlist,76,450,2,76,1054,4.8729756,52.36499509999999
Oogststraat 89 1097 ZS Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40672862-oogststraat-89/?navigateSource=resultlist,51,225,3,51,1097,4.9415461999999986,52.3395896
Binnenkant 17 1011 BG Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40670907-binnenkant-17/?navigateSource=resultlist,267,1425,7,267,1011,4.9041085,52.3738207
